Athlete ID,Athlete Last Name,Weight(K),Age,Gender,Event Name,Event Date,Event Location,Event Country,Event Weather,Event Results,Event Rank,Event Record,event_surface,Notes,Event_Temp in C,Event_Temp in K
2079,Carpenter,62,20,M ,400m hurdles,8/26/23,Track C,China,5,294.3,5,TRUE,Sand,Personal best!,33,306.15
2082,Bynum,64,28,M ,3000m,9/30/23,Field B,Spain,5,160.15,4,TRUE,Asphalt,Nice atmosphere,27,300.15
2083,Woodard,73,29,M ,400m,4/28/19,Stadium A,Spain,1,259.04,1,TRUE,Turf,Hot weather,37,310.15
2086,Winger,68,34,M ,400m hurdles,4/17/22,Arena D,South Korea,2,138.84,2,FALSE,Concrete,Wet conditions,19,292.15
2088,Hanisch,86,22,M ,800m,10/1/22,Stadium A,Brazil,3,292.56,2,FALSE,Dirt,Personal best!,32,305.15
2091,Coates,84,31,M ,110m hurdles,1/3/20,Stadium A,India,3,189.4,5,FALSE,Asphalt,Rainy event,29,302.15
2092,Ballesteros,68,33,M ,200m,9/21/19,Field B,South Korea,3,94.92,4,FALSE,Dirt,Good competition,37,310.15
2098,Cosme,86,24,M ,110m hurdles,8/10/21,Track C,Brazil,2,289.66,2,TRUE,Asphalt,Cloudy day,24,297.15
2099,Meyer,72,27,M ,100m,7/3/22,Track C,China,2,255.46,1,FALSE,Sand,Fast race,30,303.15
2103,Dortch,67,24,M ,400m,10/8/20,Arena D,South Korea,1,96.18,2,TRUE,Dirt,Cold day,28,301.15
2104,Horne,76,29,M ,110m hurdles,12/28/19,Field B,Vietnam,1,223.89,3,TRUE,Dirt,Great event,19,292.15
2106,Jaskolski,84,30,M ,3000m,7/18/23,Field B,India,4,224.1,4,TRUE,Asphalt,Cloudy day,24,297.15
2110,Johnson,66,30,M ,3000m,3/7/20,Track C,UK,1,250.56,1,TRUE,Grass,Rainy event,37,310.15
2111,Ferrin,82,27,M ,100m,1/25/19,Field B,Brazil,1,159.71,5,TRUE,Dirt,Cold day,23,296.15
2117,Hruby,68,27,M ,100m,8/24/23,Field B,Brazil,3,110.31,5,FALSE,Dirt,Enjoyed the event,19,292.15
2123,Limbo,87,22,M ,800m,11/7/21,Track C,Brazil,3,33.62,4,FALSE,Grass,Wet conditions,30,303.15
2124,Bowles,73,34,M ,200m,9/16/22,Stadium A,Canada,1,38.24,5,TRUE,Gravel,Hot and humid,21,294.15
2125,Heath,75,33,M ,100m,8/29/22,Arena D,China,2,163.88,5,FALSE,Concrete,Enjoyed the event,37,310.15
2126,Morgan,64,25,M ,100m,10/19/19,Stadium A,Spain,2,66.74,5,TRUE,Dirt,Personal best!,23,296.15
2133,Gonsalves,85,31,M ,100m,1/19/23,Track C,South Korea,3,246.69,5,FALSE,Sand,Enjoyed the event,17,290.15
2136,Mckinney,73,28,M ,400m hurdles,1/20/21,Stadium A,Brazil,4,38.03,4,TRUE,Grass,Cloudy day,26,299.15
2138,Olsen,71,20,M ,1500m,12/19/22,Arena D,Mexico,2,52.75,1,FALSE,Sand,Wet conditions,29,302.15
2141,Williams,67,32,M ,100m,12/20/23,Stadium A,India,1,17.85,4,FALSE,Dirt,Hot and humid,24,297.15
2142,Brooks,67,28,M ,100m,12/8/21,Stadium A,Vietnam,5,107.5,4,FALSE,Grass,Enjoyed the event,26,299.15
2143,Castle,62,24,M ,1500m,9/25/21,Field B,South Korea,4,22.23,4,FALSE,Turf,Great race,24,297.15
2145,Daniel,73,30,M ,100m,6/18/19,Track C,Spain,3,225.99,4,FALSE,Track,Great event,18,291.15
2149,Herrera,73,20,F,110m hurdles,6/17/21,Arena D,Vietnam,5,268.89,2,TRUE,Turf,Hot weather,25,298.15
2152,Maynard,76,21,F,100m,10/14/23,Field B,China,1,249.95,1,TRUE,Grass,Nice atmosphere,34,307.15
2153,Goldizen,73,24,F,200m,4/25/21,Stadium A,Mexico,3,133.32,4,TRUE,Turf,Hot weather,22,295.15
2169,Goldsmith,66,24,F,3000m,5/17/22,Stadium A,Spain,5,281.24,5,FALSE,Dirt,Great race,29,302.15
2172,Morrissey,66,32,F,3000m,10/9/19,Track C,Mexico,3,65.73,3,TRUE,Gravel,Good competition,27,300.15
2174,Douglas,82,35,F,100m,3/11/20,Field B,Vietnam,5,89.16,4,TRUE,Sand,Messy track,28,301.15
2179,Cohen,64,24,F,200m,5/18/21,Track C,South Korea,5,140.21,2,TRUE,Concrete,Great event,22,295.15
2184,Schmitke,65,33,F,3000m,12/8/19,Arena D,Spain,5,86.05,5,TRUE,Sand,Amazing crowd,27,300.15
2195,Siqueiros,67,35,F,100m,4/3/22,Stadium A,USA,3,143.32,3,TRUE,Gravel,Challenging race,32,305.15
2197,Chin,65,29,F,400m,1/16/23,Track C,UK,4,230.11,2,TRUE,Sand,Great race,24,297.15
2198,Jessie,82,20,F,200m,7/16/20,Field B,UK,4,59.82,4,FALSE,Turf,Enjoyed the event,18,291.15
2199,Krahn,69,32,F,100m,3/13/21,Arena D,South Korea,4,287.48,4,TRUE,Turf,Fast race,17,290.15
2200,Dawson,88,23,F,800m,9/19/20,Arena D,Spain,1,75.42,4,FALSE,Track,Great race,31,304.15
2202,Bradshaw,76,32,F,110m hurdles,4/2/20,Arena D,Brazil,1,135.22,2,FALSE,Dirt,Challenging race,19,292.15
2207,Hagan,87,27,F,200m,6/18/20,Arena D,Canada,5,183.44,3,FALSE,Sand,Amazing crowd,25,298.15
2208,Ripson,85,31,F,110m hurdles,4/26/21,Track C,Canada,2,84.96,5,FALSE,Concrete,Windy day,30,303.15
2215,Ishikawa,60,34,F,110m hurdles,1/14/20,Track C,China,5,160.91,3,FALSE,Track,Messy track,34,307.15
2216,Johnson,83,27,F,110m hurdles,12/22/21,Arena D,Spain,4,269.68,4,FALSE,Dirt,Challenging race,34,307.15
2221,Buffington,80,32,F,400m,8/19/22,Field B,USA,3,242.61,4,TRUE,Grass,Messy track,18,291.15
2223,Hamilton,76,34,F,800m,11/20/20,Arena D,Canada,4,205.89,3,TRUE,Dirt,Good competition,22,295.15
2225,Sharp,60,33,F,200m,10/17/20,Stadium A,India,5,87.48,4,TRUE,Sand,Fast race,37,310.15
2228,Reulet,89,31,F,110m hurdles,10/19/20,Track C,UK,2,160.49,2,TRUE,Grass,Fast race,20,293.15
2239,Richardson,82,21,F,400m,10/31/21,Field B,Mexico,3,254.34,5,TRUE,Sand,Personal best!,22,295.15
2246,Monger,77,25,F,1500m,2/3/21,Stadium A,South Korea,5,132.32,2,FALSE,Turf,Hot and humid,36,309.15
2249,Reid,87,33,other,110m hurdles,12/8/21,Stadium A,Mexico,2,129.65,3,TRUE,Gravel,Fast race,32,305.15
2250,Smith,75,26,other,110m hurdles,3/13/20,Track C,China,3,89.23,5,TRUE,Track,Amazing crowd,29,302.15
2263,Lilley,86,21,other,800m,6/28/21,Arena D,Canada,4,134.03,2,FALSE,Dirt,Challenging race,26,299.15
2265,Sullivan,83,23,other,800m,3/6/23,Field B,Spain,2,165.31,3,FALSE,Asphalt,Good competition,22,295.15
2266,Wilson,76,23,other,400m,10/4/22,Field B,Spain,2,114.82,1,FALSE,Grass,Hot weather,17,290.15
2267,Walker,69,29,other,400m,1/28/21,Arena D,China,1,257.82,2,FALSE,Asphalt,Rainy event,27,300.15
2269,Mcmillan,77,31,other,800m,6/16/19,Field B,Vietnam,3,187.88,4,TRUE,Asphalt,Enjoyed the event,23,296.15
2274,Spears,84,21,other,100m,2/5/21,Stadium A,China,3,79.2,1,FALSE,Grass,Wet conditions,37,310.15
2275,Nebel,81,22,other,110m hurdles,10/22/20,Arena D,Spain,4,119.97,4,FALSE,Grass,Personal best!,30,303.15
2277,Braddy,82,26,other,200m,10/2/21,Stadium A,Canada,3,49.76,1,FALSE,Sand,Windy day,24,297.15
2278,Demora,66,31,other,400m,7/24/21,Stadium A,South Korea,2,236.15,4,FALSE,Asphalt,Cloudy day,37,310.15
2279,Lind,75,28,other,800m,4/9/19,Stadium A,Vietnam,2,152.89,4,FALSE,Turf,Good competition,30,303.15
2280,Flores,90,31,other,3000m,9/24/21,Track C,South Korea,3,273.4,1,TRUE,Concrete,Wet conditions,35,308.15
2284,Coss,84,22,other,1500m,12/28/20,Track C,Vietnam,4,48.43,1,TRUE,Turf,Wet conditions,18,291.15
2293,Lundgren,73,20,other,400m,6/26/23,Track C,India,4,134.5,5,FALSE,Sand,Challenging race,20,293.15
2297,Dodson,64,27,other,200m,2/15/22,Stadium A,Spain,3,137.25,3,TRUE,Track,Challenging race,16,289.15
2299,Byker,76,24,other,100m,7/22/20,Track C,USA,4,74.91,1,FALSE,Dirt,Windy day,27,300.15
2300,Roberts,88,24,other,1500m,1/15/19,Stadium A,Canada,1,49.8,5,FALSE,Asphalt,Fast race,19,292.15
2303,Pasco,83,30,other,110m hurdles,12/29/22,Track C,UK,1,106.69,2,FALSE,Turf,Hot and humid,34,307.15
2308,Carter,75,22,other,200m,9/3/19,Stadium A,Spain,4,188.58,2,TRUE,Track,Great event,36,309.15
2315,Borrego,68,29,other,800m,8/29/20,Track C,UK,2,169.99,4,TRUE,Dirt,Hot weather,20,293.15
2318,Werth,64,30,other,400m,6/12/22,Stadium A,Mexico,2,290.65,1,FALSE,Concrete,Amazing crowd,23,296.15
2321,Ballew,84,35,other,200m,2/25/20,Track C,UK,4,123.25,5,FALSE,Track,Challenging race,29,302.15
2322,Ollis,71,28,other,3000m,8/3/22,Arena D,USA,4,23.78,4,TRUE,Asphalt,Great race,30,303.15
2323,Evans,62,28,other,110m hurdles,12/22/21,Track C,Brazil,4,143.07,3,TRUE,Asphalt,Great race,18,291.15
2325,Carr,72,25,other,800m,8/12/21,Track C,Vietnam,3,260.28,3,FALSE,Grass,Personal best!,27,300.15
2326,Hufford,66,23,other,800m,6/28/21,Stadium A,South Korea,3,262.27,5,TRUE,Track,Enjoyed the event,36,309.15
2328,Lucht,66,28,other,400m,9/26/22,Track C,Vietnam,1,269.39,4,TRUE,Dirt,Rainy event,27,300.15
2331,Joiner,73,20,other,1500m,1/24/22,Track C,South Korea,3,283.28,1,TRUE,Grass,Hot weather,20,293.15
2332,Ross,86,24,other,400m,12/18/21,Arena D,South Korea,2,20.61,2,TRUE,Gravel,Wet conditions,26,299.15
2334,Carroll,85,23,other,3000m,4/4/21,Field B,UK,3,41.42,5,FALSE,Sand,New personal record!,17,290.15
2335,Taylor,68,30,other,1500m,10/31/21,Field B,South Korea,3,235.29,4,FALSE,Gravel,Messy track,37,310.15
2340,Cruz,63,25,other,400m,10/19/22,Arena D,Spain,5,138.03,4,TRUE,Concrete,Hot and humid,33,306.15
2343,Myrick,75,29,other,200m,4/4/21,Field B,China,5,270.39,2,TRUE,Grass,Rainy event,17,290.15
2348,Herd,88,22,other,100m,12/9/22,Stadium A,UK,1,236.08,2,TRUE,Asphalt,Personal best!,36,309.15
2350,Joseph,76,34,other,1500m,12/10/19,Track C,UK,5,92.46,2,TRUE,Asphalt,Hot and humid,26,299.15
2353,Adam,71,25,other,100m,11/5/20,Track C,Canada,4,218.39,3,FALSE,Asphalt,Fast race,36,309.15
2354,Smallman,80,23,other,400m,8/4/19,Stadium A,Spain,2,186.4,3,TRUE,Turf,Nice atmosphere,18,291.15
2355,Hoban,86,26,other,3000m,5/5/22,Field B,Mexico,4,107.57,4,FALSE,Dirt,Amazing crowd,31,304.15
2356,Cass,62,35,other,3000m,5/18/21,Stadium A,China,3,75.15,5,FALSE,Track,Hot and humid,17,290.15
2359,Dwyer,68,30,other,1500m,4/30/19,Field B,USA,3,65.77,3,TRUE,Gravel,Amazing crowd,17,290.15
2360,Stlaurent,70,31,other,110m hurdles,5/3/23,Track C,South Korea,3,12.89,5,FALSE,Gravel,Fast race,36,309.15
2366,Burgess,87,27,other,800m,9/27/20,Stadium A,Mexico,4,70.36,1,TRUE,Turf,Challenging race,35,308.15
2369,Dean,74,31,other,200m,12/10/23,Track C,Brazil,5,90.82,2,FALSE,Gravel,Wet conditions,33,306.15
2371,Stafford,64,21,other,200m,9/11/20,Arena D,UK,5,21.41,5,FALSE,Gravel,Rainy event,21,294.15
2373,Cardenas,63,27,other,110m hurdles,1/15/19,Field B,Canada,1,233.47,3,TRUE,Grass,New personal record!,21,294.15
2375,Williams,71,22,other,800m,1/7/21,Track C,UK,5,34.09,2,FALSE,Dirt,Close finish,16,289.15
2377,Boardman,64,35,other,3000m,1/1/23,Field B,USA,2,220.94,4,TRUE,Gravel,Cold day,33,306.15
2380,Tarango,72,20,other,100m,11/19/19,Field B,USA,4,143.17,4,FALSE,Asphalt,Hot weather,29,302.15
2381,Sistrunk,87,24,other,400m,7/31/19,Stadium A,Brazil,1,93.65,5,TRUE,Turf,Close finish,32,305.15
2383,Ross,88,27,other,400m,11/18/23,Field B,South Korea,3,213.7,5,TRUE,Dirt,Challenging race,35,308.15
2386,Cassem,80,28,other,400m,9/12/22,Arena D,Brazil,2,219.35,2,TRUE,Gravel,Good competition,26,299.15
2394,Lindner,60,22,other,400m hurdles,3/11/21,Field B,Canada,3,282.31,4,TRUE,Concrete,Cold day,34,307.15
2396,Burton,64,33,other,400m hurdles,12/17/22,Field B,Mexico,1,298.75,4,FALSE,Asphalt,Amazing crowd,36,309.15
2402,Fletcher,79,34,other,1500m,7/20/21,Track C,USA,5,103.11,1,TRUE,Track,Close finish,33,306.15
2404,Spurgeon,86,24,other,1500m,11/20/22,Field B,Spain,4,254.51,1,TRUE,Gravel,Wet conditions,31,304.15
2406,Thompson,63,33,other,3000m,7/6/19,Stadium A,Spain,1,295.33,1,FALSE,Grass,Cloudy day,24,297.15
2414,Crumbley,60,25,other,400m,12/12/21,Track C,Mexico,5,117.6,3,FALSE,Asphalt,Great event,16,289.15
2415,Sparks,87,30,other,3000m,6/20/20,Arena D,Canada,2,246.37,5,FALSE,Grass,Personal best!,20,293.15
2416,Colbert,68,32,other,800m,2/13/20,Track C,Spain,1,22.86,4,FALSE,Grass,Cold day,20,293.15
2419,Justice,68,29,other,200m,5/19/23,Stadium A,Spain,4,273.83,5,TRUE,Grass,Nice atmosphere,20,293.15
2420,Miller,82,31,other,110m hurdles,12/1/23,Stadium A,China,1,53.24,3,FALSE,Concrete,Fast race,30,303.15
2424,Hailey,88,26,other,200m,2/25/20,Track C,India,2,210.36,3,FALSE,Grass,Hot weather,30,303.15
2425,Robinson,79,21,other,400m,8/10/19,Track C,UK,5,137.54,4,FALSE,Concrete,Messy track,22,295.15
2432,Graham,81,31,other,400m hurdles,8/19/23,Stadium A,Vietnam,1,251.46,2,TRUE,Asphalt,Great event,20,293.15
2433,Balboa,66,26,other,200m,5/11/23,Track C,Mexico,4,82.78,1,TRUE,Asphalt,New personal record!,20,293.15
2440,Minardi,84,24,other,400m hurdles,7/20/22,Stadium A,China,3,24.96,4,FALSE,Dirt,Hot weather,37,310.15
2441,Magyar,62,30,other,400m,8/17/19,Arena D,China,4,34.7,5,FALSE,Dirt,Cloudy day,28,301.15
2444,Settles,74,32,other,3000m,3/26/20,Field B,Brazil,4,233.07,1,FALSE,Track,Close finish,22,295.15
2447,Hann,67,33,other,100m,6/17/22,Stadium A,USA,5,197.54,2,FALSE,Concrete,Cold day,36,309.15
2448,Reed,78,29,other,800m,3/2/22,Track C,South Korea,5,173.52,5,FALSE,Track,Cold day,16,289.15
2450,Tabin,63,21,other,200m,3/18/21,Stadium A,India,4,217.57,5,FALSE,Track,Cloudy day,19,292.15
2451,Evans,62,29,other,200m,2/18/19,Track C,China,1,228.43,4,TRUE,Sand,Close finish,20,293.15
2460,Legan,84,35,other,800m,11/14/22,Track C,Brazil,4,247.76,1,FALSE,Sand,Wet conditions,17,290.15
2463,Miller,75,31,other,800m,10/1/20,Field B,Canada,5,105.53,4,TRUE,Grass,Amazing crowd,18,291.15
2464,Greene,65,23,other,100m,5/27/20,Stadium A,Mexico,3,227.06,4,TRUE,Sand,Great race,25,298.15
2472,Frye,73,33,other,1500m,5/21/22,Arena D,India,1,163.72,4,FALSE,Grass,Windy day,29,302.15
2475,Lewis,65,34,other,3000m,7/10/22,Arena D,UK,5,113.09,4,TRUE,Dirt,Challenging race,21,294.15
2478,Fredrick,74,26,other,400m hurdles,5/27/20,Track C,USA,2,271.92,4,FALSE,Grass,Amazing crowd,17,290.15
2482,George,83,27,other,1500m,3/2/20,Field B,USA,5,297.05,4,TRUE,Concrete,Rainy event,18,291.15
2484,Corrales,88,23,other,400m hurdles,6/7/22,Field B,USA,3,54.95,3,FALSE,Dirt,Great race,35,308.15
2487,Dailey,83,24,other,800m,9/14/19,Track C,South Korea,4,166.27,1,TRUE,Gravel,Nice atmosphere,35,308.15
2490,Allen,77,35,other,3000m,4/22/23,Field B,UK,2,145.6,4,FALSE,Concrete,Wet conditions,34,307.15
2491,Shaffer,88,20,other,3000m,6/20/21,Stadium A,South Korea,2,177.12,2,FALSE,Concrete,Messy track,17,290.15
2494,Gray,86,23,other,100m,7/27/19,Stadium A,China,1,79.22,1,TRUE,Grass,Great event,29,302.15
2496,Shuman,87,20,other,100m,12/31/21,Track C,USA,5,52.55,3,FALSE,Dirt,Enjoyed the event,26,299.15
2497,Gresham,64,27,other,3000m,3/27/22,Field B,UK,5,82.82,1,TRUE,Asphalt,Wet conditions,35,308.15
2504,Haynie,84,23,other,400m,5/9/19,Track C,South Korea,3,298,4,TRUE,Asphalt,Close finish,32,305.15
2506,Borden,63,31,other,200m,8/23/23,Field B,USA,3,281.12,5,TRUE,Dirt,Cloudy day,25,298.15
2510,Franklin,72,23,other,3000m,5/18/22,Arena D,Brazil,5,173.75,3,TRUE,Track,Wet conditions,33,306.15
2515,Young,63,23,other,110m hurdles,9/26/22,Field B,Brazil,2,187.54,5,TRUE,Asphalt,Nice atmosphere,37,310.15
2517,Urey,72,31,other,400m,11/3/19,Track C,USA,2,166.39,1,FALSE,Track,Hot and humid,31,304.15
2519,Oconnell,81,29,other,1500m,4/29/23,Track C,USA,5,228.25,4,FALSE,Asphalt,Hot weather,18,291.15
2521,Edelman,88,27,other,400m,10/10/23,Arena D,USA,2,93.15,3,FALSE,Asphalt,Windy day,16,289.15
2522,Campbell,68,30,other,3000m,12/22/19,Field B,India,2,225.39,2,TRUE,Gravel,Enjoyed the event,17,290.15
2523,Sipes,64,20,other,400m hurdles,1/7/21,Arena D,South Korea,2,86.48,2,TRUE,Gravel,Cloudy day,31,304.15
2524,Bui,61,21,other,100m,10/28/19,Stadium A,Canada,3,49.57,5,TRUE,Grass,Great event,27,300.15
2526,Gafford,86,23,other,200m,11/9/19,Track C,Mexico,2,56.25,3,FALSE,Grass,Personal best!,26,299.15
2528,Norton,79,31,other,200m,8/18/21,Arena D,India,3,272.22,3,TRUE,Dirt,Hot and humid,33,306.15
2531,Young,60,28,other,3000m,5/19/20,Field B,USA,4,96.48,2,TRUE,Track,Great race,22,295.15
2532,Bird,67,25,other,800m,12/26/20,Field B,China,3,160.59,1,TRUE,Dirt,Hot weather,29,302.15
2533,Bridgeman,78,34,other,3000m,3/13/20,Field B,China,4,257.45,4,FALSE,Gravel,Hot and humid,25,298.15
2534,Robinson,78,27,other,200m,1/14/23,Stadium A,Spain,5,90.7,2,TRUE,Turf,Wet conditions,28,301.15
2536,Flemming,65,29,other,200m,3/15/22,Track C,India,4,202.96,1,FALSE,Dirt,Good competition,29,302.15
2537,Adams,61,35,other,200m,10/12/19,Stadium A,USA,4,110.28,3,FALSE,Dirt,Rainy event,32,305.15
2538,Bala,70,29,other,800m,3/27/19,Track C,Mexico,2,190.42,5,FALSE,Grass,Great event,37,310.15
2539,Padilla,82,28,other,200m,10/24/20,Field B,India,4,65.13,2,FALSE,Grass,Amazing crowd,29,302.15
2544,Henton,72,34,other,200m,3/23/20,Stadium A,Spain,5,264.33,4,FALSE,Track,Great event,24,297.15
2548,Elias,84,34,other,100m,8/22/19,Arena D,Brazil,4,92.52,4,TRUE,Grass,Great event,36,309.15
2551,Walker,79,32,other,100m,10/26/21,Arena D,USA,3,182.33,2,FALSE,Grass,Great event,26,299.15
2555,Ross,85,34,other,1500m,11/3/20,Track C,Spain,1,298.18,2,FALSE,Grass,Rainy event,34,307.15
2557,Milligan,82,20,other,200m,8/24/20,Arena D,India,1,235.98,3,FALSE,Sand,Amazing crowd,30,303.15
2564,Brooks,64,30,other,400m,7/1/21,Arena D,Canada,5,206.2,2,TRUE,Track,Rainy event,27,300.15
2566,Shepperd,81,30,other,100m,6/6/19,Stadium A,Canada,4,96.5,1,FALSE,Sand,Wet conditions,29,302.15
2567,Cintron,66,28,other,110m hurdles,11/12/19,Track C,USA,4,175.88,3,TRUE,Dirt,Great event,31,304.15
2568,Babineaux,62,31,other,110m hurdles,3/28/23,Track C,Spain,2,87.43,3,TRUE,Sand,Rainy event,24,297.15
2570,Archer,68,23,other,100m,2/24/22,Arena D,Spain,5,52.21,4,TRUE,Dirt,Great event,33,306.15
2572,Alexander,82,31,other,800m,11/11/19,Stadium A,Mexico,3,180.31,3,FALSE,Asphalt,Enjoyed the event,18,291.15
2573,Roberts,90,23,other,3000m,3/12/22,Field B,Mexico,2,204.69,2,FALSE,Dirt,Close finish,37,310.15
2585,Fischer,70,23,other,3000m,12/15/21,Arena D,South Korea,1,30.2,3,TRUE,Grass,Windy day,20,293.15
2592,Routzahn,71,35,other,200m,7/19/23,Track C,Brazil,1,21.35,1,TRUE,Track,Hot and humid,32,305.15
2593,Leidall,90,22,other,200m,11/16/20,Stadium A,Vietnam,1,136.87,3,FALSE,Sand,New personal record!,36,309.15
2596,Salisbury,75,23,other,110m hurdles,3/30/22,Field B,Brazil,3,285.05,4,TRUE,Sand,New personal record!,35,308.15
2600,Perkins,78,32,other,400m,1/16/19,Arena D,UK,1,153.98,2,TRUE,Track,Enjoyed the event,37,310.15
2601,Banville,66,22,other,400m,9/6/19,Arena D,Mexico,2,257.17,1,FALSE,Gravel,Amazing crowd,21,294.15
2603,Durrah,84,24,other,200m,1/20/21,Stadium A,Spain,3,279.71,1,FALSE,Concrete,Fast race,34,307.15
2612,Hubbell,82,34,other,400m hurdles,11/25/19,Arena D,Spain,2,275.33,4,FALSE,Track,Enjoyed the event,37,310.15
2613,Carey,82,20,other,3000m,2/28/21,Field B,UK,5,201.52,3,TRUE,Dirt,Enjoyed the event,24,297.15
2618,Clark,86,22,other,3000m,1/28/21,Track C,Spain,1,280.47,4,FALSE,Grass,Wet conditions,29,302.15
2620,Ruth,70,20,other,110m hurdles,7/24/20,Stadium A,Canada,3,150.35,1,TRUE,Gravel,Great event,20,293.15
2621,Palmer,66,21,other,100m,1/5/23,Track C,Mexico,3,281.25,4,TRUE,Sand,Cloudy day,30,303.15
2629,Meehan,62,24,other,800m,8/29/19,Arena D,India,1,46.44,2,FALSE,Gravel,Amazing crowd,29,302.15
2642,Wilson,84,24,other,110m hurdles,6/22/21,Stadium A,USA,3,220.59,3,TRUE,Grass,Hot weather,29,302.15
2645,Valdez,64,32,other,800m,11/19/21,Stadium A,South Korea,5,14.46,5,FALSE,Concrete,Windy day,24,297.15
2647,Neidecker,79,23,other,400m hurdles,6/24/21,Stadium A,Canada,2,180.52,3,FALSE,Grass,Hot weather,22,295.15
2650,Pealer,82,24,other,1500m,8/24/22,Arena D,South Korea,4,239.41,1,TRUE,Track,Close finish,34,307.15
2655,Pettigrew,71,24,other,110m hurdles,1/11/20,Arena D,South Korea,2,211.49,2,FALSE,Track,Fast race,32,305.15
2656,Hertzler,64,32,other,200m,8/17/19,Arena D,Brazil,5,203.96,2,FALSE,Asphalt,Enjoyed the event,36,309.15
2657,Mcghee,63,35,other,110m hurdles,2/25/22,Field B,UK,3,113.11,1,FALSE,,Good competition,19,292.15
2659,Otero,77,31,other,200m,3/30/23,Field B,Mexico,4,132.14,1,FALSE,,Rainy event,24,297.15
2660,Dirks,79,21,other,3000m,12/29/23,Track C,Spain,2,166.55,2,TRUE,,Personal best!,37,310.15
2661,Lewis,67,20,other,3000m,9/16/23,Field B,Spain,1,297.97,5,TRUE,,Hot weather,31,304.15
2662,Hollie,61,33,other,200m,9/3/23,Field B,USA,4,298.48,1,FALSE,,Rainy event,18,291.15
2663,Strapp,61,29,other,200m,3/14/22,Field B,China,4,102.38,5,FALSE,,New personal record!,36,309.15
2665,Daddio,85,35,other,400m hurdles,5/25/21,Arena D,Vietnam,5,270.26,2,FALSE,,Messy track,29,302.15
2666,Mcadams,70,33,other,200m,9/2/23,Track C,Vietnam,2,78.55,1,TRUE,,Hot and humid,25,298.15
2672,Richardson,64,26,other,800m,7/26/22,Arena D,Canada,4,216.17,3,FALSE,Sand,Close finish,34,307.15
2673,Garcia,78,20,other,3000m,6/10/23,Stadium A,USA,5,99.76,5,FALSE,Track,Rainy event,30,303.15
2678,Doucett,61,20,other,110m hurdles,12/1/19,Arena D,Spain,2,180.96,3,TRUE,Dirt,Hot and humid,33,306.15
2681,Tomidy,75,20,other,3000m,4/28/22,Stadium A,USA,5,125.84,2,FALSE,Grass,Great race,18,291.15
2684,Thurmond,76,31,other,400m hurdles,12/21/20,Track C,South Korea,2,107.43,3,TRUE,Turf,Wet conditions,37,310.15
2687,Vrba,83,21,other,400m hurdles,6/7/20,Field B,UK,2,252.19,1,TRUE,Asphalt,Cold day,18,291.15
2690,Ver,63,,other,3000m,4/27/19,Field B,UK,2,138.4,5,TRUE,Track,Messy track,30,303.15
2691,Green,80,,other,200m,6/21/22,Track C,Brazil,2,130.77,3,TRUE,Dirt,Nice atmosphere,30,303.15
2692,Hack,77,,other,3000m,10/20/19,Field B,South Korea,5,93.12,4,FALSE,Concrete,Personal best!,16,289.15
2693,Doyle,70,,other,800m,2/23/20,Field B,South Korea,5,228.27,5,TRUE,Turf,Windy day,28,301.15
2696,Walther,79,,other,3000m,10/16/21,Arena D,Brazil,5,286.84,4,FALSE,Grass,Windy day,27,300.15
2699,Gilson,75,,other,3000m,11/5/22,Track C,Brazil,1,292.41,1,TRUE,Asphalt,Great event,35,308.15
2700,Ruiz,72,,other,400m hurdles,6/26/19,Arena D,Brazil,1,17.25,3,TRUE,Asphalt,Challenging race,21,294.15
2710,Doering,76,,other,400m,8/5/20,Field B,South Korea,4,66.39,5,TRUE,Grass,Great race,17,290.15
2711,Pollard,64,,other,200m,7/16/20,Field B,China,1,272.05,3,FALSE,Turf,Wet conditions,23,296.15
2715,Kidd,63,,other,800m,2/10/19,Field B,Spain,3,290.28,1,FALSE,Gravel,Windy day,19,292.15
2720,Sweeney,77,,other,400m hurdles,9/24/23,Arena D,South Korea,2,193.4,1,TRUE,Grass,Rainy event,34,307.15
2728,Croker,76,,other,200m,10/27/19,Field B,India,3,252.08,5,FALSE,Concrete,Cloudy day,22,295.15
2734,Hazelwood,70,,other,200m,5/21/20,Arena D,Mexico,2,284.23,3,TRUE,Track,Windy day,27,300.15
2735,Smith,86,,other,200m,10/10/22,Track C,UK,5,154.1,1,TRUE,Dirt,Nice atmosphere,22,295.15
2736,Arredondo,61,,other,3000m,7/24/20,Field B,China,4,72.34,4,FALSE,Concrete,Hot weather,29,302.15
2739,Leslie,86,,other,3000m,11/8/21,Stadium A,USA,3,268.05,3,TRUE,Turf,Challenging race,36,309.15
2743,Sams,62,,other,1500m,7/2/22,Field B,Vietnam,2,262.68,3,TRUE,Sand,Rainy event,27,300.15
2745,Fernandes,66,,other,3000m,10/24/19,Arena D,Brazil,2,195.78,4,FALSE,Track,Great race,23,296.15
2746,Keith,69,,other,110m hurdles,4/2/19,Stadium A,Brazil,2,93.81,3,FALSE,Asphalt,Amazing crowd,20,293.15
2748,Lincoln,80,,other,3000m,11/24/23,Arena D,Vietnam,3,38.8,3,FALSE,Grass,Rainy event,36,309.15
2755,Johnson,61,,other,200m,1/20/23,Arena D,Mexico,2,72.56,4,FALSE,Track,Messy track,33,306.15
